MY_BOOL		1	2024-07-23 04:49:07.681000
MY_BOOL		0	2024-07-23 04:49:08.666000
MY_BOOL		1	2024-07-23 04:49:09.759001
MY_BOOL		0	2024-07-23 04:49:10.743999
MY_BOOL		1	2024-07-23 04:49:11.726999
MY_BOOL		0	2024-07-23 04:49:12.728001
MY_BOOL		1	2024-07-23 04:49:13.728001
		----- Above are 22 records -----

MY_REAL		145.12	2024-07-23 04:48:52.770000
MY_REAL		167.12	2024-07-23 04:48:53.754000
MY_REAL		115.50	2024-07-23 04:48:54.834999
MY_REAL		114.25	2024-07-23 04:48:55.712999
MY_REAL		164.20	2024-07-23 04:48:56.730000
MY_REAL		166.33	2024-07-23 04:48:57.733000
MY_REAL		125.14	2024-07-23 04:48:58.716999
MY_REAL		130.17	2024-07-23 04:48:59.702000
MY_REAL		115.20	2024-07-23 04:49:00.686001
MY_REAL		119.33	2024-07-23 04:49:01.673000
MY_REAL		107.20	2024-07-23 04:49:02.650999
MY_REAL		166.50	2024-07-23 04:49:03.759001
MY_REAL		168.00	2024-07-23 04:49:04.725000
MY_REAL		126.00	2024-07-23 04:49:05.712000
MY_REAL		187.12	2024-07-23 04:49:06.697001
MY_REAL		150.00	2024-07-23 04:49:07.681000
MY_REAL		200.00	2024-07-23 04:49:08.666000
MY_REAL		147.17	2024-07-23 04:49:09.759001
MY_REAL		139.33	2024-07-23 04:49:10.743999
MY_REAL		150.20	2024-07-23 04:49:11.728001
MY_REAL		109.14	2024-07-23 04:49:12.728001
MY_REAL		152.17	2024-07-23 04:49:13.728001
		----- Above are 22 records -----

MY_INT		370	2024-07-23 04:49:14.712999
MY_INT		332	2024-07-23 04:49:15.697001
MY_INT		358	2024-07-23 04:49:16.681000
MY_INT		352	2024-07-23 04:49:17.667000
MY_INT		384	2024-07-23 04:49:18.759001
MY_INT		387	2024-07-23 04:49:19.746000
MY_INT		354	2024-07-23 04:49:20.731001
MY_INT		370	2024-07-23 04:49:21.715000
MY_INT		351	2024-07-23 04:49:22.715000
MY_INT		384	2024-07-23 04:49:23.731001
MY_INT		368	2024-07-23 04:49:24.715000
MY_INT		320	2024-07-23 04:49:25.715000
MY_INT		335	2024-07-23 04:49:26.702000
MY_INT		319	2024-07-23 04:49:27.687000
MY_INT		399	2024-07-23 04:49:28.781000
MY_INT		358	2024-07-23 04:49:29.767000
MY_INT		349	2024-07-23 04:49:30.752001
MY_INT		309	2024-07-23 04:49:31.726000
MY_INT		344	2024-07-23 04:49:32.726000
MY_INT		399	2024-07-23 04:49:33.728001
MY_INT		323	2024-07-23 04:49:34.712999
MY_INT		368	2024-07-23 04:49:35.697001
		----- Above are 22 records -----

MY_BOOL		0	2024-07-23 04:49:14.712999
MY_BOOL		1	2024-07-23 04:49:15.697001
MY_BOOL		0	2024-07-23 04:49:16.681000
MY_BOOL		1	2024-07-23 04:49:17.667000
MY_BOOL		0	2024-07-23 04:49:18.759001
MY_BOOL		1	2024-07-23 04:49:19.746000
MY_BOOL		0	2024-07-23 04:49:20.731001
MY_BOOL		1	2024-07-23 04:49:21.715000
MY_BOOL		0	2024-07-23 04:49:22.715000
MY_BOOL		1	2024-07-23 04:49:23.731001
MY_BOOL		0	2024-07-23 04:49:24.715000
MY_BOOL		1	2024-07-23 04:49:25.715000
MY_BOOL		0	2024-07-23 04:49:26.702000
MY_BOOL		1	2024-07-23 04:49:27.687000
MY_BOOL		0	2024-07-23 04:49:28.781000
MY_BOOL		1	2024-07-23 04:49:29.768000
MY_BOOL		0	2024-07-23 04:49:30.752001
MY_BOOL		1	2024-07-23 04:49:31.726000
MY_BOOL		0	2024-07-23 04:49:32.726000
MY_BOOL		1	2024-07-23 04:49:33.728001
MY_BOOL		0	2024-07-23 04:49:34.712999
MY_BOOL		1	2024-07-23 04:49:35.697001
		----- Above are 22 records -----

MY_REAL		192.20	2024-07-23 04:49:14.712999
MY_REAL		167.20	2024-07-23 04:49:15.697001
MY_REAL		175.14	2024-07-23 04:49:16.681999
MY_REAL		127.12	2024-07-23 04:49:17.667000
MY_REAL		128.17	2024-07-23 04:49:18.759001
MY_REAL		151.00	2024-07-23 04:49:19.746000
MY_REAL		112.14	2024-07-23 04:49:20.731001
MY_REAL		119.25	2024-07-23 04:49:21.825001
MY_REAL		193.20	2024-07-23 04:49:22.715000
MY_REAL		146.20	2024-07-23 04:49:23.731001
MY_REAL		118.14	2024-07-23 04:49:24.715000
MY_REAL		147.12	2024-07-23 04:49:25.715000
MY_REAL		101.33	2024-07-23 04:49:26.702000
MY_REAL		162.14	2024-07-23 04:49:27.687000
MY_REAL		109.17	2024-07-23 04:49:28.781000
MY_REAL		111.17	2024-07-23 04:49:29.768000
MY_REAL		154.14	2024-07-23 04:49:30.752001
MY_REAL		183.17	2024-07-23 04:49:31.726000
MY_REAL		180.33	2024-07-23 04:49:32.726000
MY_REAL		157.00	2024-07-23 04:49:33.728001
MY_REAL		105.17	2024-07-23 04:49:34.712999
MY_REAL		186.50	2024-07-23 04:49:35.697001
		----- Above are 22 records -----

MY_INT		326	2024-07-23 04:49:36.684999
MY_INT		357	2024-07-23 04:49:37.778000
MY_INT		306	2024-07-23 04:49:38.778000
MY_INT		351	2024-07-23 04:49:39.763000
MY_INT		376	2024-07-23 04:49:40.747999
MY_INT		328	2024-07-23 04:49:41.732000
MY_INT		319	2024-07-23 04:49:42.825001
MY_INT		307	2024-07-23 04:49:43.700001
MY_INT		374	2024-07-23 04:49:44.684000
MY_INT		393	2024-07-23 04:49:45.794001
MY_INT		310	2024-07-23 04:49:46.778000
MY_INT		302	2024-07-23 04:49:47.796000
MY_INT		306	2024-07-23 04:49:48.780001
MY_INT		351	2024-07-23 04:49:49.764999
MY_INT		308	2024-07-23 04:49:50.750999
MY_INT		347	2024-07-23 04:49:51.737000
MY_INT		362	2024-07-23 04:49:52.723000
MY_INT		311	2024-07-23 04:49:53.804001
MY_INT		300	2024-07-23 04:49:54.792000
MY_INT		331	2024-07-23 04:49:55.791000
MY_INT		319	2024-07-23 04:49:56.775999
MY_INT		313	2024-07-23 04:49:57.761000
		----- Above are 22 records -----

MY_BOOL		0	2024-07-23 04:49:36.684999
MY_BOOL		1	2024-07-23 04:49:37.778000
MY_BOOL		0	2024-07-23 04:49:38.778000
MY_BOOL		1	2024-07-23 04:49:39.763000
MY_BOOL		0	2024-07-23 04:49:40.747999
MY_BOOL		1	2024-07-23 04:49:41.732000
MY_BOOL		0	2024-07-23 04:49:42.825001
MY_BOOL		1	2024-07-23 04:49:43.700001
MY_BOOL		0	2024-07-23 04:49:44.684000
MY_BOOL		1	2024-07-23 04:49:45.794001
MY_BOOL		0	2024-07-23 04:49:46.778000
MY_BOOL		1	2024-07-23 04:49:47.796000
MY_BOOL		0	2024-07-23 04:49:48.780001
MY_BOOL		1	2024-07-23 04:49:49.764999
MY_BOOL		0	2024-07-23 04:49:50.750999
MY_BOOL		1	2024-07-23 04:49:51.737000
MY_BOOL		0	2024-07-23 04:49:52.723000
MY_BOOL		1	2024-07-23 04:49:53.804001
MY_BOOL		0	2024-07-23 04:49:54.792000
MY_BOOL		1	2024-07-23 04:49:55.791000
MY_BOOL		0	2024-07-23 04:49:56.775999
MY_BOOL		1	2024-07-23 04:49:57.761999
		----- Above are 22 records -----

MY_REAL		153.20	2024-07-23 04:49:36.684999
MY_REAL		178.17	2024-07-23 04:49:37.778000
MY_REAL		175.25	2024-07-23 04:49:38.778000
MY_REAL		100.20	2024-07-23 04:49:39.763000
MY_REAL		199.25	2024-07-23 04:49:40.747999
MY_REAL		162.00	2024-07-23 04:49:41.732000
MY_REAL		173.20	2024-07-23 04:49:42.825001
MY_REAL		133.25	2024-07-23 04:49:43.700001
MY_REAL		183.25	2024-07-23 04:49:44.684000
MY_REAL		147.00	2024-07-23 04:49:45.794001
MY_REAL		193.14	2024-07-23 04:49:46.778000
MY_REAL		171.14	2024-07-23 04:49:47.796000
MY_REAL		184.17	2024-07-23 04:49:48.780001
MY_REAL		130.25	2024-07-23 04:49:49.764999
MY_REAL		153.50	2024-07-23 04:49:50.750999
MY_REAL		110.00	2024-07-23 04:49:51.737000
MY_REAL		120.50	2024-07-23 04:49:52.723000
MY_REAL		141.12	2024-07-23 04:49:53.804001
MY_REAL		179.17	2024-07-23 04:49:54.792000
MY_REAL		187.12	2024-07-23 04:49:55.791000
MY_REAL		191.17	2024-07-23 04:49:56.775999
MY_REAL		139.00	2024-07-23 04:49:57.761999
		----- Above are 22 records -----

MY_INT		301	2024-07-23 04:49:58.746000
MY_INT		332	2024-07-23 04:49:59.732000
MY_INT		311	2024-07-23 04:50:00.716999
MY_INT		347	2024-07-23 04:50:01.809999
MY_INT		399	2024-07-23 04:50:02.795000
MY_INT		332	2024-07-23 04:50:03.796000
MY_INT		383	2024-07-23 04:50:04.829000
MY_INT		384	2024-07-23 04:50:05.812000
MY_INT		377	2024-07-23 04:50:06.798000
MY_INT		369	2024-07-23 04:50:07.781000
MY_INT		379	2024-07-23 04:50:08.757000
MY_INT		384	2024-07-23 04:50:09.740999
MY_INT		341	2024-07-23 04:50:10.725000
MY_INT		363	2024-07-23 04:50:11.709999
MY_INT		333	2024-07-23 04:50:12.804001
MY_INT		346	2024-07-23 04:50:13.788000
MY_INT		324	2024-07-23 04:50:14.773001
MY_INT		394	2024-07-23 04:50:15.759001
MY_INT		392	2024-07-23 04:50:16.746000
MY_INT		396	2024-07-23 04:50:17.730000
MY_INT		390	2024-07-23 04:50:18.733000
MY_INT		301	2024-07-23 04:50:19.716999
		----- Above are 22 records -----

MY_BOOL		0	2024-07-23 04:49:58.747000
MY_BOOL		1	2024-07-23 04:49:59.732000
MY_BOOL		0	2024-07-23 04:50:00.716999
MY_BOOL		1	2024-07-23 04:50:01.809999
MY_BOOL		0	2024-07-23 04:50:02.796000
MY_BOOL		1	2024-07-23 04:50:03.796000
MY_BOOL		0	2024-07-23 04:50:04.829000
MY_BOOL		1	2024-07-23 04:50:05.812000
MY_BOOL		0	2024-07-23 04:50:06.798000
MY_BOOL		1	2024-07-23 04:50:07.781000
MY_BOOL		0	2024-07-23 04:50:08.757000
MY_BOOL		1	2024-07-23 04:50:09.740999
MY_BOOL		0	2024-07-23 04:50:10.726000
MY_BOOL		1	2024-07-23 04:50:11.711000
MY_BOOL		0	2024-07-23 04:50:12.804001
MY_BOOL		1	2024-07-23 04:50:13.788000
MY_BOOL		0	2024-07-23 04:50:14.773001
MY_BOOL		1	2024-07-23 04:50:15.759001
MY_BOOL		0	2024-07-23 04:50:16.746000
MY_BOOL		1	2024-07-23 04:50:17.730000
MY_BOOL		0	2024-07-23 04:50:18.733999
MY_BOOL		1	2024-07-23 04:50:19.716999
		----- Above are 22 records -----

MY_REAL		165.17	2024-07-23 04:49:58.747000
MY_REAL		100.25	2024-07-23 04:49:59.732000
MY_REAL		124.00	2024-07-23 04:50:00.716999
MY_REAL		108.12	2024-07-23 04:50:01.809999
MY_REAL		176.25	2024-07-23 04:50:02.796000
MY_REAL		169.14	2024-07-23 04:50:03.796000
MY_REAL		103.00	2024-07-23 04:50:04.829000
MY_REAL		103.25	2024-07-23 04:50:05.812000
MY_REAL		175.00	2024-07-23 04:50:06.798000
MY_REAL		128.00	2024-07-23 04:50:07.781000
MY_REAL		121.14	2024-07-23 04:50:08.757000
MY_REAL		188.33	2024-07-23 04:50:09.740999
MY_REAL		130.00	2024-07-23 04:50:10.726000
MY_REAL		141.50	2024-07-23 04:50:11.711000
MY_REAL		193.00	2024-07-23 04:50:12.804001
MY_REAL		176.25	2024-07-23 04:50:13.788000
MY_REAL		191.12	2024-07-23 04:50:14.773001
MY_REAL		149.25	2024-07-23 04:50:15.759001
MY_REAL		199.17	2024-07-23 04:50:16.746000
MY_REAL		143.14	2024-07-23 04:50:17.730000
MY_REAL		142.00	2024-07-23 04:50:18.733999
MY_REAL		184.25	2024-07-23 04:50:19.716999
		----- Above are 22 records -----

MY_TAG3		51	2024-07-23 04:50:16.746000
MY_TAG3		55	2024-07-23 04:50:21.716999
MY_TAG3		59	2024-07-23 04:50:26.708000
MY_TAG3		63	2024-07-23 04:50:31.760000
MY_TAG3		67	2024-07-23 04:50:36.750999
MY_TAG3		71	2024-07-23 04:50:41.690001
MY_TAG3		75	2024-07-23 04:50:46.739000
MY_TAG3		79	2024-07-23 04:50:51.709999
MY_TAG3		83	2024-07-23 04:50:56.798000
MY_TAG3		87	2024-07-23 04:51:01.785000
MY_TAG3		91	2024-07-23 04:51:06.754000
MY_TAG3		95	2024-07-23 04:51:11.739000
MY_TAG3		99	2024-07-23 04:51:16.695000
MY_TAG3		35	2024-07-23 04:51:21.778999
MY_TAG3		39	2024-07-23 04:51:26.732000
MY_TAG3		43	2024-07-23 04:51:31.716000
MY_TAG3		47	2024-07-23 04:51:36.766001
MY_TAG3		51	2024-07-23 04:51:41.693001
MY_TAG3		55	2024-07-23 04:51:46.740000
MY_TAG3		59	2024-07-23 04:51:51.773001
MY_TAG3		63	2024-07-23 04:51:56.695000
MY_TAG3		67	2024-07-23 04:52:01.774000
		----- Above are 22 records -----

MY_INT		377	2024-07-23 04:50:20.826000
MY_INT		378	2024-07-23 04:50:21.826000
MY_INT		365	2024-07-23 04:50:22.952999
MY_INT		367	2024-07-23 04:50:23.829000
MY_INT		323	2024-07-23 04:50:24.830999
MY_INT		347	2024-07-23 04:50:25.941999
MY_INT		362	2024-07-23 04:50:26.816999
MY_INT		357	2024-07-23 04:50:27.801001
MY_INT		344	2024-07-23 04:50:28.785999
MY_INT		346	2024-07-23 04:50:29.787001
MY_INT		340	2024-07-23 04:50:30.771000
MY_INT		305	2024-07-23 04:50:31.760000
MY_INT		307	2024-07-23 04:50:32.857000
MY_INT		367	2024-07-23 04:50:33.857000
MY_INT		313	2024-07-23 04:50:34.843000
MY_INT		332	2024-07-23 04:50:35.761999
MY_INT		381	2024-07-23 04:50:36.858999
MY_INT		310	2024-07-23 04:50:37.860001
MY_INT		308	2024-07-23 04:50:38.843000
MY_INT		397	2024-07-23 04:50:39.827999
MY_INT		311	2024-07-23 04:50:40.812000
MY_INT		398	2024-07-23 04:50:41.799000
		----- Above are 22 records -----

MY_BOOL		0	2024-07-23 04:50:20.827000
MY_BOOL		1	2024-07-23 04:50:21.826000
MY_BOOL		0	2024-07-23 04:50:22.952999
MY_BOOL		1	2024-07-23 04:50:23.829000
MY_BOOL		0	2024-07-23 04:50:24.830999
MY_BOOL		1	2024-07-23 04:50:25.941999
MY_BOOL		0	2024-07-23 04:50:26.818001
MY_BOOL		1	2024-07-23 04:50:27.802000
MY_BOOL		0	2024-07-23 04:50:28.785999
MY_BOOL		1	2024-07-23 04:50:29.787001
MY_BOOL		0	2024-07-23 04:50:30.771000
MY_BOOL		1	2024-07-23 04:50:31.760000
MY_BOOL		0	2024-07-23 04:50:32.857000
MY_BOOL		1	2024-07-23 04:50:33.857000
MY_BOOL		0	2024-07-23 04:50:34.843000
MY_BOOL		1	2024-07-23 04:50:35.761999
MY_BOOL		0	2024-07-23 04:50:36.858999
MY_BOOL		1	2024-07-23 04:50:37.860001
MY_BOOL		0	2024-07-23 04:50:38.843000
MY_BOOL		1	2024-07-23 04:50:39.827999
MY_BOOL		0	2024-07-23 04:50:40.812000
MY_BOOL		1	2024-07-23 04:50:41.799000
		----- Above are 22 records -----

MY_REAL		148.33	2024-07-23 04:50:20.827000
MY_REAL		186.20	2024-07-23 04:50:21.827000
MY_REAL		168.00	2024-07-23 04:50:22.954000
MY_REAL		134.00	2024-07-23 04:50:23.829000
MY_REAL		143.17	2024-07-23 04:50:24.830999
MY_REAL		130.20	2024-07-23 04:50:25.943001
MY_REAL		174.20	2024-07-23 04:50:26.818001
MY_REAL		181.00	2024-07-23 04:50:27.802000
MY_REAL		112.14	2024-07-23 04:50:28.787001
MY_REAL		104.00	2024-07-23 04:50:29.787001
MY_REAL		132.12	2024-07-23 04:50:30.771000
MY_REAL		170.25	2024-07-23 04:50:31.760000
MY_REAL		102.00	2024-07-23 04:50:32.857000
MY_REAL		117.17	2024-07-23 04:50:33.857000
MY_REAL		145.20	2024-07-23 04:50:34.843000
MY_REAL		142.00	2024-07-23 04:50:35.761999
MY_REAL		192.12	2024-07-23 04:50:36.858999
MY_REAL		134.50	2024-07-23 04:50:37.860001
MY_REAL		184.14	2024-07-23 04:50:38.843000
MY_REAL		189.50	2024-07-23 04:50:39.827999
MY_REAL		135.00	2024-07-23 04:50:40.812000
MY_REAL		132.50	2024-07-23 04:50:41.799000
		----- Above are 22 records -----

MY_INT		359	2024-07-23 04:50:42.783001
MY_INT		345	2024-07-23 04:50:43.784000
MY_INT		301	2024-07-23 04:50:44.770000
MY_INT		330	2024-07-23 04:50:45.864000
MY_INT		395	2024-07-23 04:50:46.849001
MY_INT		323	2024-07-23 04:50:47.834999
MY_INT		340	2024-07-23 04:50:48.836000
MY_INT		365	2024-07-23 04:50:49.820999
MY_INT		393	2024-07-23 04:50:50.805000
MY_INT		338	2024-07-23 04:50:51.820000
MY_INT		343	2024-07-23 04:50:52.822001
MY_INT		361	2024-07-23 04:50:53.820999
MY_INT		348	2024-07-23 04:50:54.822001
MY_INT		351	2024-07-23 04:50:55.806999
MY_INT		368	2024-07-23 04:50:56.798000
MY_INT		307	2024-07-23 04:50:57.782000
MY_INT		320	2024-07-23 04:50:58.768999
MY_INT		398	2024-07-23 04:50:59.768999
MY_INT		317	2024-07-23 04:51:00.768999
MY_INT		303	2024-07-23 04:51:01.785000
MY_INT		393	2024-07-23 04:51:02.773001
MY_INT		391	2024-07-23 04:51:03.759001
		----- Above are 22 records -----

MY_BOOL		0	2024-07-23 04:50:42.783001
MY_BOOL		1	2024-07-23 04:50:43.784000
MY_BOOL		0	2024-07-23 04:50:44.770000
MY_BOOL		1	2024-07-23 04:50:45.864000
MY_BOOL		0	2024-07-23 04:50:46.849001
MY_BOOL		1	2024-07-23 04:50:47.834999
MY_BOOL		0	2024-07-23 04:50:48.836000
MY_BOOL		1	2024-07-23 04:50:49.820999
MY_BOOL		0	2024-07-23 04:50:50.805000
MY_BOOL		1	2024-07-23 04:50:51.820000
MY_BOOL		0	2024-07-23 04:50:52.822001
MY_BOOL		1	2024-07-23 04:50:53.820999
MY_BOOL		0	2024-07-23 04:50:54.822001
MY_BOOL		1	2024-07-23 04:50:55.806999
MY_BOOL		0	2024-07-23 04:50:56.798000
MY_BOOL		1	2024-07-23 04:50:57.782000
MY_BOOL		0	2024-07-23 04:50:58.768999
MY_BOOL		1	2024-07-23 04:50:59.768999
MY_BOOL		0	2024-07-23 04:51:00.768999
MY_BOOL		1	2024-07-23 04:51:01.785000
MY_BOOL		0	2024-07-23 04:51:02.773001
MY_BOOL		1	2024-07-23 04:51:03.759001
		----- Above are 22 records -----

MY_REAL		179.14	2024-07-23 04:50:42.783001
MY_REAL		111.12	2024-07-23 04:50:43.784000
MY_REAL		147.33	2024-07-23 04:50:44.770000
MY_REAL		193.33	2024-07-23 04:50:45.864000
MY_REAL		134.00	2024-07-23 04:50:46.849001
MY_REAL		137.00	2024-07-23 04:50:47.834999
MY_REAL		152.17	2024-07-23 04:50:48.836000
MY_REAL		175.00	2024-07-23 04:50:49.820999
MY_REAL		168.33	2024-07-23 04:50:50.805000
MY_REAL		102.00	2024-07-23 04:50:51.820000
MY_REAL		187.12	2024-07-23 04:50:52.822001
MY_REAL		113.12	2024-07-23 04:50:53.820999
MY_REAL		145.12	2024-07-23 04:50:54.822001
MY_REAL		131.33	2024-07-23 04:50:55.806999
MY_REAL		129.50	2024-07-23 04:50:56.798000
MY_REAL		163.12	2024-07-23 04:50:57.782000
MY_REAL		149.20	2024-07-23 04:50:58.768999
MY_REAL		136.14	2024-07-23 04:50:59.768999
MY_REAL		147.33	2024-07-23 04:51:00.768999
MY_REAL		174.50	2024-07-23 04:51:01.785000
MY_REAL		134.14	2024-07-23 04:51:02.773001
MY_REAL		110.12	2024-07-23 04:51:03.759001
		----- Above are 22 records -----

MY_INT		395	2024-07-23 04:51:04.853001
MY_INT		330	2024-07-23 04:51:05.856001
MY_INT		322	2024-07-23 04:51:06.865000
MY_INT		373	2024-07-23 04:51:07.879000
MY_INT		301	2024-07-23 04:51:08.864000
MY_INT		351	2024-07-23 04:51:09.848000
MY_INT		361	2024-07-23 04:51:10.848000
MY_INT		373	2024-07-23 04:51:11.848000
MY_INT		319	2024-07-23 04:51:12.848000
MY_INT		372	2024-07-23 04:51:13.820000
MY_INT		300	2024-07-23 04:51:14.804001
MY_INT		303	2024-07-23 04:51:15.804001
MY_INT		342	2024-07-23 04:51:16.913000
MY_INT		340	2024-07-23 04:51:17.788000
MY_INT		369	2024-07-23 04:51:18.788000
MY_INT		390	2024-07-23 04:51:19.804001
MY_INT		338	2024-07-23 04:51:20.792999
MY_INT		373	2024-07-23 04:51:21.778999
MY_INT		313	2024-07-23 04:51:22.872999
MY_INT		307	2024-07-23 04:51:23.857000
MY_INT		313	2024-07-23 04:51:24.841000
MY_INT		317	2024-07-23 04:51:25.841000
		----- Above are 22 records -----

MY_BOOL		0	2024-07-23 04:51:04.853001
MY_BOOL		1	2024-07-23 04:51:05.857000
